,auth_id,name,last_name,citations,cited_by,publications,orcid
1461,56712980100,Ana I.,Maqueda,65.0,64,9.0,
1462,56662987700,Daniel,Duque,10.0,9,9.0,
1463,56638446000,Guillermo,Tardío,42.0,33,9.0,
1464,56631726600,Eduardo,Cuchillo-Ibáñez,45.0,43,9.0,
1465,56589679500,P.,Guzmán,37.0,26,9.0,
1466,56526858100,Luis,Gascó,8.0,6,9.0,0000-0002-4976-9879
1467,56500744100,Miguel,Hernando,104.0,103,9.0,
1468,56418662400,Daniel,Serrano-Jiménez,36.0,35,9.0,
1469,56390339900,Joaquín Salvachúa,Rodríguez,8.0,8,9.0,
1470,56276204300,Diego,Alonso,142.0,100,9.0,
1471,56255766900,Sergio,Vega Sánchez,140.0,136,9.0,0000-0002-4180-5089
1472,56116110200,Javier,Rodríguez-Martín,63.0,62,9.0,
1473,56074864500,Ismael,Fernández-Cuevas,201.0,165,9.0,
1474,55962536900,Miguel Jiménez,Carrizosa,73.0,67,9.0,
1475,55890587200,Laura,Garcia-Garcia,38.0,36,9.0,
1476,55807091300,Iñigo,Gõmara,95.0,78,9.0,
1477,55747301300,Pablo,Royer,21.0,21,9.0,
1478,55735515900,Paula Pérez,Sobrino,23.0,20,9.0,0000-0002-1460-867X
1479,55735359100,Sergio,Paraíso-Medina,34.0,30,9.0,
1480,55574963300,Cristina,Pascual,69.0,64,9.0,
1481,55568956000,María Luisa,Martín-Ruíz,28.0,26,9.0,
1482,55546803400,Fernando,Serena,52.0,38,9.0,
1483,55546498600,Cristian,Moral,29.0,29,9.0,0000-0002-8429-8822
1484,55509777800,Carlos,Zorraquino,12.0,10,9.0,
1485,55479872300,Rocío,Martínez,27.0,24,9.0,
1486,55452202500,Álvaro Santos,García,21.0,21,9.0,
1487,55439935900,Amelia,Ferro,33.0,30,9.0,0000-0002-9585-8725
1488,55423090400,Pedro,Gutiérrez,30.0,28,9.0,
1489,55363008000,Rong,Ren,37.0,28,9.0,
1490,55357175000,Jesús A.,Alonso,19.0,19,9.0,
1491,55329174700,José Luis,Blanco-Murillo,32.0,30,9.0,0000-0003-1659-0140
1492,55199024700,Rosa,Ocaña,60.0,60,9.0,
1493,55191333300,Maximo,Ramirez-Robles,9.0,8,9.0,
1494,55173603700,E.,Rodriguez-Ubinas,185.0,172,9.0,0000-0002-1453-7883
1495,54885389800,Pedro Jesús,Jiménez-Martín,24.0,19,9.0,
1496,54399964000,Juan,Castejón-Navas,55.0,31,9.0,
1497,46060984800,José,Breñosa,23.0,22,9.0,
1498,43762300100,Javier García Gasco,Trujillo,18.0,17,9.0,
1499,37116691500,Alberto G.,De La Varga,32.0,24,9.0,
1500,36993227000,Enrique,Pérez-Martín,37.0,36,9.0,0000-0002-3827-0570
1501,36628832100,Jiayao,Liu,27.0,23,9.0,
1502,36476063100,L. M.,Escribano,54.0,26,9.0,
1503,36198357400,Luis,Maldonado-Ramos,43.0,42,9.0,
1504,36022419500,Jacinto,Gandullo,194.0,183,9.0,
1505,35876780600,Alberto,Sanz,18.0,17,9.0,
1506,35368039200,Miguel Ángel,Alonso-Rodríguez,12.0,11,9.0,
1507,35365108500,Carmen,Pérez-Gandía,159.0,146,9.0,
1508,35254552500,Eva María,Rivas,22.0,20,9.0,
1509,35182751600,François Gaufridy,De Dortan,23.0,23,9.0,
1510,35177038400,Andrea,Zanda,23.0,22,9.0,
1511,35113718800,Alfonso,Muñoz,23.0,19,9.0,
1512,34873130500,Eduardo,Nogueira,74.0,61,9.0,
1513,27267705300,Pablo,García-Robledo,46.0,40,9.0,
1514,26037521500,Luis,Fernández-Galiano,1.0,1,9.0,
1515,25642730300,Elkin,Botía-Vera,314.0,263,9.0,
1516,25638754400,Héctor,Lorenzo-Yustos,68.0,63,9.0,
1517,24467561200,Silvia,De Los Ríos,9.0,8,9.0,
1518,24450944400,Miguel Alejandro Salas,Natera,12.0,12,9.0,
1519,24450287200,Cristina,De La Morena-Álvarez-Palencia,119.0,93,9.0,
1520,24332109300,Alejandro Bernabeu,Larena,5.0,5,9.0,
1521,24330810300,Igor,Arambasic,11.0,9,9.0,
1522,23992037600,José Manuel Páez,Borrallo,59.0,59,9.0,
1523,23566461000,Emma,Del Rǐo,70.0,54,9.0,
1524,23477309600,Rafael,Fernández,27.0,27,9.0,
1525,23467847200,San Feliu,Tomás,31.0,30,9.0,
1526,22985698000,Francisco Millanes,Mato,26.0,26,9.0,
1527,22954427400,Rosana,Meleán Romero,3.0,3,9.0,0000-0001-8779-738X
1528,22735230100,Santiago,Torres-Alegre,11.0,11,9.0,
1529,22635133100,Javier,Malo,49.0,44,9.0,
1530,22333509000,Javier,De Lope,23.0,23,9.0,
1531,16242408400,Vicente,Sotés,73.0,71,9.0,
1532,14831129900,Jon Ander,Beracoechea,13.0,12,9.0,
1533,13806971800,Jairo Arcesio,Palacios,43.0,40,9.0,
1534,12345156600,Juan A.,Piñuela,57.0,57,9.0,
1535,9846695900,José J.,Sánchez-Álvarez,43.0,41,8.0,
1536,9437155200,Alfonso C.,Casal,39.0,27,8.0,
1537,8854128900,Antonio,Vizán-Idoipe,63.0,62,8.0,
1538,8323127700,Francisco,Rosales,138.0,128,8.0,
1539,7801482504,Javier,Manterola-Armisén,13.0,13,8.0,
1540,7801385387,David Puig,Osés,31.0,30,8.0,
1541,7406127185,Jesús A.,García,81.0,74,8.0,
1542,7404259636,Manuel Gil,Rodríguez,38.0,38,8.0,
1543,7403543048,Abraham Gutiérrez,Rodríguez,24.0,24,8.0,
1544,7402002135,María Elena Domínguez,Jiménez,23.0,21,8.0,
1545,7401659415,Miguel Aguiló,Alonso,7.0,7,8.0,
1546,7103382102,Juan Antonio,Rodrigo,5.0,5,8.0,
1547,7103257290,Florentino Moyano,Jiménez,5.0,5,8.0,
1548,7101849455,Carlos,Vázquez,229.0,207,8.0,
1549,7006843211,R.,Sanz,21.0,19,8.0,
1550,7004383020,Mateo,Burgos,47.0,42,8.0,
1551,7004125141,Javier García,De Jalón,87.0,73,8.0,
1552,7004098114,M. Pilar García,Armada,151.0,136,8.0,
1553,7003787324,Miguel A.,Sacristán,13.0,10,8.0,
1554,7003719081,M. C.,Matías,181.0,160,8.0,
1555,6701916827,Pedro Ramírez,Oyanguren,26.0,26,8.0,
1556,6603833653,M. T.,Carracedo,11.0,11,8.0,
1557,6603185227,D.,Machón,78.0,62,8.0,
1558,6603136180,Margarita,Pérez-Castellanos,16.0,15,8.0,
1559,6602644139,Manuel,Castañs,29.0,27,8.0,
1560,6507698719,Pilar,Baeza,56.0,54,8.0,
1561,6507486088,Pilar,García-Armada,178.0,142,8.0,
1562,6506226178,F. J.,Jiménez-Leube,36.0,34,8.0,0000-0003-1017-252X
1563,6506100325,Francisco B.,Sastrón,12.0,12,8.0,
1564,6505853779,J. J.,Esperilla,93.0,69,8.0,
1565,57208298240,Ángel Matías,Alonso,417.0,288,8.0,
1566,57207038938,Yang,Li,58.0,45,8.0,
1567,57206832333,Antonio,Rodríguez,61.0,52,8.0,
1568,57206752680,Javier A.Gomez,García,43.0,35,8.0,
1569,57205851868,Miguel,Jiménez,24.0,24,8.0,
1570,57204258440,Juan Carlos,Miñano,20.0,19,8.0,
1571,57203596972,Juan,Navarro,8.0,5,8.0,
1572,57202343162,Jingya,Wang,5.0,5,8.0,
1573,57202144755,Xiaochen,Zheng,17.0,15,8.0,0000-0003-1506-3314
1574,57202057667,Luis Jurado,Pérez,5.0,5,8.0,
1575,57201364266,J. A.,Pérez-Castán,2.0,2,8.0,
1576,57200790426,Francisco Fernández,Martínez,6.0,6,8.0,
1577,57199995576,Pilar San,Pedro,15.0,12,8.0,
1578,57199756136,Ezequiel,González-Martínez,23.0,20,8.0,0000-0002-6431-0070
1579,57198958028,Jaime A.,Fernández,78.0,78,8.0,
1580,57197675514,Esther,Lozano,39.0,38,8.0,
1581,57197562159,Adel M.,Fathy,74.0,69,8.0,
1582,57197334438,Álvaro,Navas,12.0,12,8.0,
1583,57196793190,Ángel,Arroyo,34.0,31,8.0,
1584,57195322173,Andrés,Gómez-Rodellar,17.0,11,8.0,
1585,57194469466,Isabel R.,Fernández,5.0,5,8.0,
1586,57194440501,Domingo,Pimienta-Del-Valle,8.0,8,8.0,
1587,57194339880,Carlos S.,Ciria,2.0,2,8.0,
1588,57193954484,Sandra,Castaño-Solís,20.0,19,8.0,
1589,57192915416,Antonio José,Lara-Bocanegra,18.0,14,8.0,0000-0001-7908-9631
1590,57191634406,Ricardo,De Córdoba,30.0,28,8.0,
1591,57191408292,Libia,Pérez,4.0,4,8.0,
1592,57191277007,Freddys R.,Beltrán,30.0,20,8.0,
1593,57189642237,Airán,Francés,31.0,14,8.0,
1594,57189363865,Christina,Quaassdorff,57.0,47,8.0,0000-0002-5916-8591
1595,57188864798,Antonio,García-de-Alcaráz,15.0,14,8.0,
1596,57188854478,Juan Moreno,García-Loygorri,25.0,24,8.0,
1597,57095021700,Belén,Ríos-Sánchez,12.0,11,8.0,
1598,56919497200,Efren M.,Veiga,0.0,0,8.0,
1599,56900751300,Marcos,Quintana,26.0,25,8.0,
1600,56861638700,Manuel Rodriguez,Hernández,20.0,20,8.0,
1601,56742869200,Ángel,Benito,145.0,87,8.0,
1602,56619332200,Roberto,Voces,71.0,60,8.0,
1603,56467952400,Daniel,Ferrández,12.0,12,8.0,
1604,56449329000,Benito,Del Río-López,16.0,16,8.0,
1605,56414812600,Carmen,Costilla,16.0,9,8.0,
1606,56404696100,Bente,Castro-Campos,13.0,13,8.0,
1607,56398490500,Guillermo,Martínez-Lucas,74.0,55,8.0,0000-0002-3993-6223
1608,56347743100,Karen A.,Guzmán-García,22.0,19,8.0,0000-0002-9142-1833
1609,56226079900,J.,Monton,43.0,37,8.0,0000-0002-3781-4783
1610,56149000600,J.,Muñoz-Paniagua,88.0,77,8.0,0000-0002-4450-2438
1611,56012330800,Alberto,Camarero-Orive,27.0,24,8.0,
1612,55947266800,Felipe,Gabaldón,58.0,57,8.0,
1613,55933256100,Sonia,De Gregorio-Hurtado,195.0,167,8.0,
1614,55860306300,Alvaro,Cuerva-Tejero,53.0,52,8.0,
1615,55848698700,Miguel,Garrido-Izard,24.0,22,8.0,
1616,55827644900,Laura,Anton-Sanchez,31.0,30,8.0,
1617,55652371000,Alex,Ciurana,89.0,78,8.0,
1618,55645300100,David,Peral,49.0,45,8.0,
1619,55570103000,Fernando Martín,Jiménez,15.0,14,8.0,
1620,55439110500,Francisco Álvarez,García,28.0,27,8.0,
1621,55390779000,Gabriela,Sansigre-Vidal,41.0,25,8.0,
1622,55336195400,Prithvi Sekhar,Pagala,32.0,32,8.0,
1623,55061003200,Platon,Kotzias,98.0,94,8.0,
1624,54406078500,Alberto,Urueña-López,9.0,9,8.0,
1625,54402808700,Nico,Hensgens,44.0,32,8.0,
1626,51964530700,Juan Carlos,Ortiz,148.0,146,8.0,
1627,50162474400,Eduardo De La,Torre,80.0,64,8.0,
1628,47361520100,Pablo,Vidueira,14.0,12,8.0,
1629,41761886800,Rubén,Laina,79.0,72,8.0,
1630,41761451600,Gonzalo,Expósito-Domínguez,100.0,93,8.0,
1631,41361519900,Guixuan,Liang,32.0,32,8.0,
1632,40561153700,Guillermo,Del Campo Jiménez,34.0,32,8.0,
1633,37090981900,Carlos A.,Lázaro-Carrascosa,7.0,7,8.0,
1634,37013097000,Miguel,Esteban-Gutiérrez,25.0,20,8.0,
1635,36992975400,Rosa María,De Castro,108.0,106,8.0,
1636,36975034700,Francisco,Aznar-Ballesta,14.0,13,8.0,
1637,36971779200,Miguel Ángel,Herreros,41.0,41,8.0,
1638,36918190800,Pedro Galán,Del Sastre,18.0,18,8.0,
1639,36883096100,Carlos,Mataix,29.0,29,8.0,
1640,36864444000,Antonio,Villasante,13.0,13,8.0,0000-0002-7549-7424
1641,36795059000,Virginia,Peinado,3.0,3,8.0,
1642,36767813800,Benito,Lauret,17.0,17,8.0,
1643,36721937500,Adrián,Navas,168.0,126,8.0,
1644,36536574800,Johanna,Akerman,191.0,159,8.0,
1645,36338914400,Rafael,Claramunt,38.0,36,8.0,
1646,35933350900,Frode,Måløy,58.0,56,8.0,
1647,35782398200,Miguel Alejandro,Salas-Natera,26.0,23,8.0,
1648,35548566700,Almudena M.,Sánchez,44.0,41,8.0,
1649,35366453400,Alfonso,Ibáñez,83.0,76,8.0,
1650,35290734800,Javier,Butragueño,35.0,35,8.0,
1651,35234877500,Thais,Rangel,46.0,41,8.0,
1652,35223192900,Francisco Javier,González-Fernández,32.0,32,8.0,
1653,35191793000,Inés,González-Doncel,163.0,134,8.0,
1654,35096065300,A.,De Coca-Sinova,231.0,156,8.0,
1655,35084905800,Juan Antonio,Alonso,18.0,17,8.0,
1656,34979832800,Carlos E.,González-Guillén,141.0,137,8.0,0000-0002-1604-6244
1657,26644252500,Alfonso,San Miguel-Ayanz,104.0,104,8.0,
1658,26432924800,Concepción,Solanas,104.0,90,8.0,
1659,26430618700,Ignacio,González-Requena,17.0,17,8.0,
1660,26323453500,María,Antúnez-Lamas,219.0,200,8.0,
1661,25929574100,Javier,Sanguino,23.0,18,8.0,
1662,25823267400,Cristina,Ibáñez-Llano,45.0,40,8.0,
1663,25647325000,Carlos,Carrillo,42.0,36,8.0,
1664,24725037000,Santiago,Pavón,29.0,28,8.0,
1665,24605277000,Santiago,Alonso,12.0,7,8.0,
1666,24366995200,Javier Sampedro,Molinuevo,108.0,105,8.0,
1667,24343086200,Nuria Gómez,Blas,8.0,7,8.0,
1668,24333320200,Francisco Javier Casajús,Quirós,17.0,16,8.0,
1669,23495207800,Eva,Del Hoyo-Barbolla,71.0,66,8.0,
1670,23466726600,Cuevas,Gonzalo,27.0,26,8.0,
1671,19639015600,M. Gloria,Sánchez-Torrubia,55.0,45,8.0,
1672,16421048200,Ernesto M.,Martínez,26.0,25,8.0,
1673,16175133600,Juan I.,Godino,29.0,26,8.0,
1674,16025218700,Jonathan,Mora-Cuevas,6.0,6,8.0,
1675,15053984900,Evangelina,Atanes,67.0,66,8.0,
1676,13805710600,Rafael,Jiménez-Rodríguez,209.0,164,8.0,
1677,13102917900,Alejandro J.,García Del Amo,237.0,208,8.0,
1678,12780027400,Ana Gómez,Oliva,10.0,10,8.0,
1679,12778596600,José Ramón,Sánchez-Couso,8.0,7,8.0,
1680,12041015900,Silvana Ribeiro,Nobre,40.0,37,8.0,
1681,10738897100,M. C.,Morató,24.0,23,8.0,
1682,9846432700,Benjamin,Lehugeur,34.0,30,7.0,
1683,9242499700,Julio,Javier Díez,74.0,74,7.0,
1684,8969462300,Jesús,López-Díez,5.0,5,7.0,
1685,7801672683,Vicente González,Posadas,27.0,27,7.0,
1686,7403378862,María Cristina,Fernández,1.0,1,7.0,
1687,7401545317,Reinaldo Pérez,Rodríguez,10.0,10,7.0,
1688,7102419948,M. A.,Herrero,14.0,14,7.0,
1689,7007081990,Martín J.,Alarcón,4.0,4,7.0,
1690,7004555190,Luis Pérez,Rojas,98.0,98,7.0,
1691,7004396261,Victor,Giménez,14.0,11,7.0,
1692,7003809592,Vicente,Ortega,22.0,22,7.0,
1693,7003505641,Juan M.,Tizón,26.0,26,7.0,
1694,6701549256,Marifeli,Sedano,58.0,56,7.0,
1695,6508272377,Tomás Robles,Valladares,37.0,37,7.0,
1696,6507967783,A.,Carrera Sanmartín,65.0,59,7.0,
1697,6507775812,Juan Carlos,Catalina,15.0,13,7.0,
1698,6507768746,Valentín,Quintas,13.0,13,7.0,
1699,6507525004,José Ignacio,Alonso-Montes,25.0,23,7.0,
1700,6507339126,Nikolai A.,Bezdenejnykh,132.0,120,7.0,
1701,6503978294,Enrique,González-Valle,27.0,27,7.0,
1702,57204507754,Antonio,Alex-Amor,3.0,2,7.0,
1703,57203664316,Javier Villacorta,Pérez,7.0,7,7.0,
1704,57203255982,Francisco José,López,25.0,25,7.0,
1705,57200519327,Regina,Ramos,17.0,7,7.0,
1706,57200511770,DIego,Serrano,15.0,5,7.0,
1707,57199672766,José Luis,Jiménez,16.0,16,7.0,
1708,57199074590,Alberto,Hernández,2.0,2,7.0,
1709,57198919769,Ana,Martínez,200.0,187,7.0,
1710,57198550098,José Ángel,Ramos,25.0,25,7.0,
1711,57197241202,Cristina,Muñoz,12.0,12,7.0,
1712,57197103246,Fernando,Pérez,33.0,24,7.0,
1713,57196923949,Javier,León González,50.0,50,7.0,
1714,57195998763,Álvaro Duque,De Quevedo,6.0,3,7.0,
1715,57195994086,Fernando Ibañez,Urzaiz,6.0,3,7.0,
1716,57194344467,Rafael Vicente,Lozano-Díez,9.0,9,7.0,
1717,57194242007,Ismael,Díaz,10.0,10,7.0,
1718,57193158639,Amparo,Verdú-Vázquez,7.0,7,7.0,
1719,57192491431,Xin,Li,63.0,58,7.0,
1720,57192423513,Nikola,Teutscherova,32.0,29,7.0,
1721,57191951837,Víctor J.,Martínez,21.0,19,7.0,
1722,57191916624,Chuang,Li,24.0,23,7.0,
1723,57191375743,Gonzalo S.D.,Ulzurrún,17.0,14,7.0,
1724,57190275230,Pierre,Matri,12.0,9,7.0,
1725,57190068550,Pablo,Garcia-Aunon,23.0,23,7.0,
1726,57189839562,José Antonio,Navarro,16.0,16,7.0,
1727,57189727063,Pablo,Díaz-Núñez,55.0,55,7.0,
1728,57189681708,Ignacio,Leguey,14.0,14,7.0,
1729,57188624535,Paula,Villanueva-Llauradó,14.0,14,7.0,
1730,57184086700,Nancy Enriqueta Guerrón,Paredes,0.0,0,7.0,
1731,57164232200,Antonio C.,Rodríguez,47.0,31,7.0,0000-0003-2562-4621
1732,57142193000,Irene,García-González,27.0,23,7.0,0000-0003-3726-2592
1733,57031866000,Julia,Bosque-Gil,7.0,7,7.0,0000-0001-6433-4649
1734,56925237200,Pablo Aurelio,Gómez-García,2.0,2,7.0,
1735,56747918200,Jesús,Garicano-Mena,8.0,6,7.0,0000-0002-7422-5320
1736,56743359900,Óscar,López-Zaldívar,14.0,13,7.0,0000-0001-7011-7368
1737,56645907800,Angel,Sanz,252.0,187,7.0,
1738,56631561900,Emilio,Gago,133.0,131,7.0,
1739,56617565800,Carlos,Morla-Juaristi,117.0,96,7.0,
1740,56604089600,Julia,Urquijo,76.0,71,7.0,
1741,56574328000,Vincenzo,Todaro,6.0,5,7.0,
1742,56572905400,Juan Manuel,Martínez Labarga,37.0,37,7.0,0000-0003-1565-7454
1743,56559602400,Mohammad Hossein,Zarei,25.0,23,7.0,0000-0001-5025-4082
1744,56521517500,Emiliano,Acquila-Natale,6.0,6,7.0,
1745,56493016000,Doris,Cáliz,11.0,10,7.0,0000-0002-5755-6398
1746,56483301900,Gherardo,Varando,89.0,86,7.0,0000-0002-6708-1103
1747,56425824100,Miguel,Coronado,23.0,19,7.0,
1748,56364104600,Carmen,Viñas-Arrebola,48.0,45,7.0,
1749,56344660800,Félix,Lasheras-Merino,1.0,1,7.0,
1750,56340224900,Jing,Shao,74.0,63,7.0,0000-0002-7639-4179
1751,56187563600,Joaquín,Seoane,71.0,55,7.0,
1752,56074818400,Santiago,Sánchez-Cervera,24.0,17,7.0,
1753,55939853000,Manuel E.,Islán,4.0,4,7.0,
1754,55894434500,Sandra,Gómez Canaval,18.0,16,7.0,
1755,55867979300,Cristina,Moreno-Díaz,15.0,11,7.0,0000-0003-3232-5224
1756,55860215000,Tee Seong,Yeow,21.0,16,7.0,
1757,55839969100,Jian,Tang,6.0,6,7.0,
1758,55773323200,Carlos J.,Martínez,6.0,5,7.0,
1759,55772921300,Angelique,Trachana,7.0,7,7.0,
1760,55769172500,Eduardo Higueras,García,11.0,11,7.0,
1761,55751743451,Julián,García,6.0,6,7.0,
1762,55748699300,Eduardo Sánchez,Ayra,7.0,7,7.0,
1763,55574184188,Carlos,Castro,51.0,49,7.0,
1764,55536144400,Fernando,Espinoza-Cuadros,30.0,28,7.0,
1765,55515246900,Gonzalo,Valles,105.0,90,7.0,
1766,55452188900,Andrés Garate,García,34.0,33,7.0,
1767,55394090300,Miguel Ángel,Manso,25.0,25,7.0,
1768,55392425800,Carmina,López,247.0,165,7.0,
1769,55371303700,Alicia,Rivas-Medina,32.0,28,7.0,
1770,55363207400,María Isabel,Prieto,38.0,36,7.0,
1771,55362152400,Jianguo,Wei,38.0,31,7.0,
1772,55358846200,Leonor Rodríguez,Sinobas,101.0,82,7.0,
1773,55322026100,Eduardo,Metola,32.0,32,7.0,
1774,55321945600,Ana Isabel,Moreno,70.0,70,7.0,
1775,55319435900,David,Pastor-Escuredo,220.0,214,7.0,0000-0002-2662-8686
1776,55231142300,Juan Gregorio,Rejas,43.0,40,7.0,
1777,54986335000,José I.,Cardesa,62.0,55,7.0,0000-0002-3863-5285
1778,54973744700,Luisa L.,García-Fuentevilla,49.0,47,7.0,
1779,54894443200,Adolfo,Moya-González,69.0,68,7.0,
1780,54683921100,Laura,Gálvez,49.0,47,7.0,
1781,54402674900,Dejana,Čučak,43.0,40,7.0,
1782,53879717100,Eloy,González,49.0,48,7.0,
1783,51963565300,Juan José,Gómez-Lorente,137.0,136,7.0,
1784,49061442600,Sergio,Valcarcel,43.0,43,7.0,
1785,47461673300,Luis,Pérez-Sanz,10.0,10,7.0,
1786,44061185500,Antonio García,Dopico,31.0,28,7.0,
1787,37102044200,Juan Carlos,López-Agüí,36.0,36,7.0,
1788,36950381100,Ma Consuelo,Huerta,15.0,14,7.0,
1789,36939360500,Pedro M.González,Manchón,25.0,25,7.0,
1790,36926371700,Cristóbal,Tapia,28.0,25,7.0,
1791,36922697400,José Ángel,Sánchez-Fernández,122.0,100,7.0,
1792,36667304500,Marta,Redondo,33.0,28,7.0,
1793,36550558100,Pilar,Sabio,46.0,34,7.0,
1794,36543813500,María,Gil-Rodríguez,135.0,112,7.0,
1795,36515498800,Gracia Belén,Perea,134.0,107,7.0,
1796,36459899200,FermÍN,Navarro-Medina,50.0,39,7.0,
1797,36449498300,Víctor,Pablos-Ceruelo,25.0,24,7.0,
1798,36343723600,Antonio Lara,Galera,40.0,38,7.0,
1799,36170355400,Raúl,Domínguez,64.0,63,7.0,
1800,36138601900,Daniel,De Santos-Sierra,57.0,55,7.0,
1801,36025564700,Jonathan,Leloux,138.0,115,7.0,0000-0003-1531-2077
1802,35998393100,José Miguel Infante,Herrero,11.0,11,7.0,
1803,35924511800,Arancha,Mateos,65.0,59,7.0,
1804,35882483800,Ana,Afonso,29.0,28,7.0,
1805,35848576000,Pilar,Lafont Morgado,53.0,52,7.0,
1806,35310642400,Concepción,Iglesias,64.0,59,7.0,
1807,35203066100,Enrique,Alcalá,7.0,7,7.0,
1808,35173992100,Francisco González,Vidal,19.0,19,7.0,
1809,34978228800,G. De,Arcas,31.0,31,7.0,
1810,25824676300,Mónica,Betancourt,163.0,140,7.0,
1811,25654539200,Emilia Pérez,Belleboni,10.0,10,7.0,
1812,24725284000,Antolín,Moral,19.0,17,7.0,
1813,24724295200,Antonio,Fumero,19.0,19,7.0,
1814,24281322600,Josep María,Adell,11.0,8,7.0,
1815,23477359500,Roberto,Fernández,4.0,4,7.0,
1816,23059999900,Antonio,Dasilva,39.0,39,7.0,
1817,22950643400,Marc,García-Arnau,44.0,44,7.0,
1818,22939962800,Carmelo,Carrero,314.0,289,7.0,
1819,22234354300,L.,Gámez,45.0,41,7.0,
1820,22136465600,Patricia,Sánchez-de-Miguel,57.0,57,7.0,
1821,22134571500,Pedro,Junquera,72.0,69,7.0,
1822,21933887600,Carlos Alberto,Cordente-Martínez,29.0,27,7.0,
1823,21741199900,Isabel,Otero-Pastor,88.0,79,7.0,
1824,21734940900,Agustín,Meléndez-Ortega,28.0,23,7.0,
1825,16033180100,Elvira Martínez,De Icaya,20.0,20,7.0,
1826,15826263700,María Belén,Benito,98.0,92,7.0,
1827,15764603500,Montserrat,Calvo,112.0,96,7.0,
1828,15755542400,Antonio,Carretero-Díaz,41.0,39,7.0,0000-0002-7737-2051
1829,15725796800,Thomas R.,Law,67.0,54,7.0,
1830,15136716800,Marta,Sánchez-Cabezudo,106.0,102,7.0,
1831,15064574700,Juan Pedro,Silva,59.0,58,7.0,
1832,15056416700,Angel,López-Cima,131.0,130,7.0,
1833,15026018600,Gregorio,Corchero,70.0,67,7.0,
1834,14832679100,Isaac,González,40.0,29,7.0,
1835,14822623400,A.,Rolando,15.0,15,7.0,
1836,14055485300,Alexander,García Castro,79.0,79,7.0,
1837,14052639100,Francisco,Pérez-Sorrosal,182.0,177,7.0,
1838,13612812400,María Jesús,Vázquez-Gallo,30.0,23,7.0,
1839,11141276700,Pedro,Pérez-del-Notario,28.0,28,7.0,
1840,8680682000,María I.,Corcuera,124.0,98,6.0,
1841,8373238300,Inés Sánchez,De Madariaga,24.0,24,6.0,
1842,7801422714,Gonzalo Cuevas,Agustín,68.0,67,6.0,
1843,7403371955,Celina,González,30.0,24,6.0,
1844,7202103603,Sonsoles,Pérez,93.0,55,6.0,
1845,7201790463,Partha,Datta,119.0,99,6.0,
1846,7201416941,Joaquin,Molina,30.0,30,6.0,
1847,7102217288,David,Pereira,104.0,103,6.0,
1848,7006833201,J.,Mulet,11.0,11,6.0,
1849,7003482626,Rafael C.,Nieto,23.0,18,6.0,
1850,7003366770,P.,Alou,131.0,125,6.0,
1851,6701375320,Santiago,Tapia,30.0,30,6.0,
1852,6603746488,I.,Salas,8.0,8,6.0,
1853,6603729627,E. A.,Puente,35.0,34,6.0,
1854,6603679210,José Luis,Espino,34.0,31,6.0,
1855,6603659452,Natividad,Sainz,54.0,46,6.0,
1856,6603629139,F. Juan,Llamas,139.0,117,6.0,
1857,6603486232,José Antonio,Celemín,56.0,51,6.0,
1858,6603465421,L. David,San Juan,88.0,77,6.0,
1859,6603360623,Tomás P.,De Miguel,40.0,40,6.0,
1860,6603333717,A.,Lugue,12.0,12,6.0,
1861,6603125600,J. A.,Gayoso,7.0,7,6.0,
1862,6602982149,Juan C.,Agüì,178.0,176,6.0,
1863,6602439177,I.,Alarcón,16.0,16,6.0,0000-0001-5053-7808
1864,6508261704,Yasar,Kurdi,4.0,4,6.0,
1865,6508230454,Rafael,Gómez-Blanco,37.0,32,6.0,
1866,6507230329,Isabel,Fernaud,270.0,269,6.0,
1867,6507135014,Isabel,Del Peso,160.0,149,6.0,
1868,6506702794,Javier,Hernán,60.0,49,6.0,
1869,6506696456,Vanessa,Herves,125.0,122,6.0,
1870,6506086415,M. J.,Presas,74.0,60,6.0,
1871,6505853087,Belén,Orta-Rial,2.0,2,6.0,
1872,6505816207,D.,Simón-Zorita,79.0,75,6.0,
1873,6504371460,Julio,Fernández-Biarge,73.0,68,6.0,
1874,6503896634,Norma,Retamal,102.0,100,6.0,
1875,57208287590,Javier,Muñoz,225.0,187,6.0,
1876,57205048863,J. L.,Montañés,25.0,18,6.0,0000-0001-8130-6033
1877,57204148245,María,Chiquito,0.0,0,6.0,
1878,57202362605,Julián J.Narbón,Prieto,12.0,9,6.0,
1879,57202126357,Ana,Gómez,66.0,66,6.0,
1880,57201863639,Gerardo A.,Portilla,1.0,1,6.0,
1881,57200987539,César,Calvo-Ramírez,7.0,7,6.0,
1882,57200807902,Miguel,Ortega,4.0,4,6.0,
1883,57199310944,Ángel,García,17.0,17,6.0,
1884,57197554770,Alberto,Navarro,410.0,408,6.0,
1885,57197457879,Luis Pérez,Sanz,3.0,3,6.0,
1886,57197027791,Enrique Alarcón,Álvarez,1.0,1,6.0,
1887,57196904720,G.,Rodríguez,62.0,58,6.0,
1888,57196217869,Sara,Martínez,12.0,12,6.0,
1889,57195918567,David,Chaves-Fraga,7.0,4,6.0,0000-0003-3236-2789
1890,57195422374,Manuel Soler,Severino,0.0,0,6.0,
1891,57195056367,María Espada,Mateos,1.0,1,6.0,
1892,57194458203,David,Alonso,31.0,30,6.0,
1893,57193896514,Francisco,Alonso,35.0,34,6.0,
